CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Contract_Type,Internet_Service,Tech_Support,Payment_Method,Churn
9899,55,Male,16,110.04,Month-to-Month,DSL,No,Mailed Check,Yes
9900,37,Male,23,72.04,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
9901,20,Female,29,101.76,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9902,68,Female,38,85.56,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
9903,19,Female,59,33.39,One Year,No,No,Credit Card,No
9904,35,Male,48,105.44,Month-to-Month,DSL,No,Bank Transfer,Yes
9905,61,Male,20,19.6,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
9906,27,Male,21,59.35,Month-to-Month,DSL,No,Credit Card,No
9907,22,Male,28,36.31,One Year,DSL,No,Credit Card,No
9908,26,Female,50,69.13,Month-to-Month,DSL,Yes,Bank Transfer,Yes
9909,19,Male,33,43.01,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
9910,51,Male,40,89.51,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
9911,55,Female,54,113.06,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
9912,48,Male,10,88.0,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9913,27,Male,34,49.08,Two Year,DSL,No,Mailed Check,No
9914,67,Male,36,76.01,Month-to-Month,DSL,Yes,Credit Card,Yes
9915,29,Female,7,107.74,One Year,No,No,Credit Card,No
9916,53,Male,16,39.7,Two Year,DSL,Yes,Electronic Check,No
9917,71,Female,51,23.0,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
9918,38,Male,61,24.38,Month-to-Month,DSL,No,Credit Card,Yes
9919,66,Female,31,64.43,Two Year,DSL,No,Credit Card,No
9920,64,Female,32,90.53,Month-to-Month,DSL,Yes,Bank Transfer,No
9921,23,Female,45,82.3,Month-to-Month,DSL,No,Bank Transfer,Yes
9922,65,Male,27,59.93,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
9923,66,Male,22,90.22,Month-to-Month,DSL,No,Electronic Check,No
9924,20,Female,15,79.74,One Year,No,No,Electronic Check,No
9925,27,Female,8,79.11,Month-to-Month,DSL,No,Mailed Check,No
9926,22,Male,68,32.26,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
9927,63,Female,8,44.38,Month-to-Month,Fiber Optic,Yes,Credit Card,No
9928,43,Male,16,47.89,One Year,DSL,Yes,Electronic Check,No
9929,38,Male,48,98.9,Month-to-Month,DSL,No,Credit Card,No
9930,62,Female,34,95.26,Two Year,Fiber Optic,Yes,Mailed Check,No
9931,43,Female,57,37.79,Month-to-Month,DSL,No,Electronic Check,Yes
9932,55,Male,5,16.07,One Year,Fiber Optic,No,Credit Card,No
9933,61,Male,44,94.46,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
9934,43,Male,71,55.09,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9935,25,Female,37,34.18,One Year,Fiber Optic,No,Credit Card,No
9936,22,Male,28,22.87,Month-to-Month,DSL,No,Electronic Check,No
9937,32,Female,68,11.41,Two Year,Fiber Optic,No,Bank Transfer,Yes
9938,33,Female,38,57.05,One Year,DSL,Yes,Mailed Check,No
9939,18,Male,46,47.37,Month-to-Month,DSL,Yes,Bank Transfer,No
9940,33,Female,26,86.61,One Year,DSL,No,Credit Card,No
9941,54,Female,53,117.43,Month-to-Month,DSL,Yes,Credit Card,No
9942,20,Female,63,32.75,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
9943,69,Female,63,36.73,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
9944,64,Male,38,47.1,Two Year,DSL,No,Bank Transfer,Yes
9945,48,Male,15,61.25,Month-to-Month,DSL,Yes,Electronic Check,Yes
9946,30,Female,9,86.75,One Year,DSL,Yes,Mailed Check,No
9947,73,Female,22,48.72,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
9948,33,Female,70,21.46,One Year,Fiber Optic,No,Credit Card,Yes
9949,72,Female,56,90.34,One Year,Fiber Optic,No,Bank Transfer,No
9950,60,Female,37,97.41,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
9951,38,Male,57,37.24,One Year,DSL,Yes,Bank Transfer,No
9952,19,Male,60,25.04,Month-to-Month,DSL,Yes,Bank Transfer,No
9953,71,Male,12,68.06,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
9954,44,Male,7,32.91,Two Year,Fiber Optic,Yes,Electronic Check,No
9955,55,Female,66,51.16,Two Year,Fiber Optic,Yes,Credit Card,Yes
9956,43,Female,41,95.51,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9957,55,Male,24,34.16,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
9958,63,Male,25,98.69,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9959,42,Male,62,84.14,One Year,Fiber Optic,No,Bank Transfer,No
9960,28,Female,44,34.17,One Year,Fiber Optic,Yes,Credit Card,Yes
9961,25,Female,2,67.9,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
9962,25,Female,42,77.55,Month-to-Month,DSL,No,Credit Card,No
9963,50,Male,33,32.03,One Year,No,No,Mailed Check,No
9964,70,Male,17,25.94,Month-to-Month,No,No,Electronic Check,Yes
9965,24,Female,63,68.43,Month-to-Month,DSL,No,Mailed Check,Yes
9966,55,Female,22,86.32,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
9967,38,Female,1,61.16,Two Year,Fiber Optic,No,Mailed Check,Yes
9968,25,Male,70,17.7,Month-to-Month,DSL,Yes,Mailed Check,No
9969,68,Female,54,111.77,One Year,DSL,Yes,Bank Transfer,No
9970,71,Female,14,86.45,Two Year,Fiber Optic,No,Bank Transfer,Yes
9971,38,Male,53,78.33,Month-to-Month,DSL,No,Electronic Check,No
9972,73,Female,6,80.8,One Year,Fiber Optic,No,Credit Card,No
9973,37,Female,64,53.85,Two Year,Fiber Optic,No,Electronic Check,Yes
9974,25,Female,33,118.28,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9975,63,Female,44,24.59,Two Year,Fiber Optic,No,Credit Card,Yes
9976,48,Male,34,91.31,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
9977,67,Female,34,56.3,Month-to-Month,DSL,No,Electronic Check,No
9978,74,Male,24,106.92,One Year,DSL,Yes,Electronic Check,No
9979,46,Female,2,88.9,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
9980,65,Male,8,71.85,One Year,Fiber Optic,Yes,Credit Card,No
9981,26,Female,25,113.15,Month-to-Month,DSL,No,Electronic Check,Yes
9982,32,Female,32,110.37,One Year,Fiber Optic,Yes,Electronic Check,No
9983,47,Male,56,15.76,Month-to-Month,DSL,No,Credit Card,Yes
9984,43,Female,7,31.18,Month-to-Month,DSL,Yes,Mailed Check,Yes
9985,27,Female,48,84.37,One Year,DSL,No,Electronic Check,No
9986,46,Male,54,111.4,Month-to-Month,DSL,No,Bank Transfer,Yes
9987,71,Female,63,57.34,One Year,Fiber Optic,No,Mailed Check,No
9988,33,Female,2,14.21,Two Year,Fiber Optic,No,Bank Transfer,No
9989,53,Female,35,80.76,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
9990,37,Female,22,31.42,Two Year,Fiber Optic,No,Credit Card,No
9991,62,Female,64,70.76,Month-to-Month,Fiber Optic,No,Credit Card,Yes
9992,71,Male,59,52.32,Two Year,Fiber Optic,No,Mailed Check,No
9993,54,Male,49,71.38,Two Year,DSL,Yes,Bank Transfer,No
9994,39,Female,52,112.57,Month-to-Month,DSL,No,Credit Card,Yes
9995,24,Female,21,63.44,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
9996,40,Male,12,13.8,One Year,Fiber Optic,No,Mailed Check,No
9997,58,Male,11,73.9,Two Year,Fiber Optic,Yes,Mailed Check,Yes
9998,57,Male,54,45.83,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
9999,46,Male,70,95.59,Month-to-Month,DSL,No,Electronic Check,Yes
10000,33,Male,14,61.69,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
10001,55,Male,33,91.55,One Year,Fiber Optic,No,Mailed Check,No
10002,45,Female,26,109.97,Month-to-Month,DSL,No,Credit Card,Yes
10003,65,Female,14,49.85,One Year,DSL,Yes,Credit Card,No
10004,55,Female,48,118.83,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10005,48,Female,65,26.48,Two Year,Fiber Optic,No,Bank Transfer,Yes
10006,31,Female,46,80.83,Month-to-Month,DSL,Yes,Credit Card,No
10007,70,Male,55,13.82,Two Year,No,No,Credit Card,No
10008,50,Male,68,33.44,Month-to-Month,DSL,No,Electronic Check,Yes
10009,74,Male,12,79.72,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
10010,26,Male,54,15.08,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10011,74,Male,64,21.2,Month-to-Month,DSL,No,Mailed Check,No
10012,44,Male,47,42.01,One Year,DSL,No,Credit Card,No
10013,41,Female,37,73.32,One Year,Fiber Optic,Yes,Credit Card,No
10014,30,Female,41,11.76,One Year,DSL,Yes,Bank Transfer,No
10015,43,Male,27,63.06,Two Year,Fiber Optic,No,Mailed Check,Yes
10016,46,Female,42,78.83,Month-to-Month,Fiber Optic,No,Credit Card,No
10017,68,Male,68,54.28,Two Year,DSL,Yes,Mailed Check,No
10018,66,Female,29,17.44,Month-to-Month,Fiber Optic,Yes,Credit Card,No
10019,60,Male,36,77.2,One Year,Fiber Optic,No,Bank Transfer,Yes
10020,45,Male,57,76.64,Month-to-Month,DSL,No,Bank Transfer,No
10021,45,Female,12,65.66,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10022,25,Male,45,86.25,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
10023,40,Female,20,32.86,Two Year,DSL,No,Bank Transfer,No
10024,46,Female,45,84.64,One Year,Fiber Optic,Yes,Credit Card,No
10025,22,Male,23,27.76,Month-to-Month,No,No,Electronic Check,No
10026,59,Male,62,53.2,Two Year,Fiber Optic,Yes,Electronic Check,Yes
10027,24,Male,34,17.43,Two Year,DSL,Yes,Electronic Check,No
10028,59,Female,21,100.1,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10029,53,Female,51,69.21,Two Year,Fiber Optic,No,Mailed Check,No
10030,58,Male,9,116.82,Month-to-Month,DSL,No,Credit Card,Yes
10031,44,Male,10,113.66,One Year,Fiber Optic,Yes,Mailed Check,Yes
10032,63,Male,52,119.84,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10033,19,Male,45,21.14,Month-to-Month,DSL,No,Mailed Check,Yes
10034,42,Male,52,76.72,One Year,Fiber Optic,Yes,Credit Card,Yes
10035,26,Male,30,54.83,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10036,70,Male,64,68.59,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10037,44,Female,2,43.96,One Year,Fiber Optic,Yes,Credit Card,Yes
10038,18,Female,49,15.29,One Year,Fiber Optic,No,Electronic Check,No
10039,40,Male,45,87.85,One Year,Fiber Optic,Yes,Mailed Check,No
10040,27,Male,17,116.24,One Year,Fiber Optic,No,Credit Card,No
10041,59,Female,28,68.56,Month-to-Month,DSL,Yes,Credit Card,No
10042,69,Male,45,46.25,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10043,42,Female,17,113.21,Two Year,DSL,No,Credit Card,No
10044,71,Female,59,50.11,One Year,DSL,No,Electronic Check,Yes
10045,20,Male,14,110.6,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
10046,23,Female,10,104.13,One Year,DSL,No,Bank Transfer,No
10047,23,Female,18,68.16,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10048,70,Male,35,84.46,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10049,19,Male,48,87.03,Month-to-Month,DSL,No,Credit Card,Yes
10050,35,Female,58,80.52,One Year,Fiber Optic,No,Bank Transfer,Yes
10051,40,Male,18,27.68,Month-to-Month,DSL,No,Mailed Check,No
10052,19,Female,52,86.21,One Year,Fiber Optic,No,Electronic Check,No
10053,29,Female,30,10.35,Two Year,Fiber Optic,No,Bank Transfer,No
10054,39,Female,37,88.1,Two Year,Fiber Optic,Yes,Bank Transfer,Yes
10055,54,Female,40,71.03,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10056,37,Female,6,38.57,Two Year,No,No,Bank Transfer,Yes
10057,56,Female,35,98.41,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10058,41,Male,26,54.58,One Year,DSL,No,Electronic Check,No
10059,65,Male,30,63.44,Two Year,Fiber Optic,No,Credit Card,Yes
10060,37,Male,24,13.04,One Year,Fiber Optic,Yes,Bank Transfer,Yes
10061,18,Male,55,54.15,Month-to-Month,Fiber Optic,No,Mailed Check,No
10062,18,Female,9,28.41,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10063,34,Female,62,40.38,One Year,Fiber Optic,Yes,Bank Transfer,No
10064,18,Female,18,37.74,Two Year,Fiber Optic,No,Mailed Check,Yes
10065,70,Female,51,15.06,Two Year,DSL,Yes,Credit Card,No
10066,69,Female,19,60.65,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10067,62,Male,69,67.49,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
10068,47,Male,33,72.82,Month-to-Month,DSL,No,Credit Card,Yes
10069,58,Male,38,60.84,Month-to-Month,DSL,No,Electronic Check,Yes
10070,64,Female,13,105.65,Month-to-Month,No,No,Electronic Check,Yes
10071,20,Female,49,14.14,One Year,DSL,No,Electronic Check,No
10072,63,Male,53,77.52,One Year,DSL,No,Mailed Check,No
10073,72,Female,1,105.27,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10074,28,Female,12,14.51,One Year,DSL,Yes,Mailed Check,No
10075,41,Male,24,64.59,One Year,Fiber Optic,No,Bank Transfer,Yes
10076,39,Female,1,74.79,Month-to-Month,DSL,Yes,Mailed Check,No
10077,61,Male,68,31.0,One Year,Fiber Optic,No,Credit Card,Yes
10078,62,Male,7,37.78,One Year,No,No,Credit Card,No
10079,43,Male,69,96.42,Month-to-Month,DSL,Yes,Credit Card,No
10080,30,Male,39,72.41,Month-to-Month,DSL,Yes,Mailed Check,No
10081,18,Female,32,44.74,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
10082,41,Female,49,94.12,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
10083,27,Female,31,92.14,Two Year,Fiber Optic,No,Credit Card,Yes
10084,52,Male,3,47.99,Month-to-Month,No,No,Electronic Check,Yes
10085,41,Female,47,63.75,One Year,DSL,Yes,Electronic Check,No
10086,45,Male,15,83.1,Two Year,Fiber Optic,No,Mailed Check,Yes
10087,53,Female,51,47.76,One Year,DSL,No,Mailed Check,No
10088,33,Female,21,79.19,Month-to-Month,DSL,Yes,Bank Transfer,No
10089,57,Male,41,37.62,One Year,Fiber Optic,No,Electronic Check,No
10090,33,Female,3,42.12,One Year,No,No,Mailed Check,No
10091,34,Male,1,44.17,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10092,68,Male,21,112.97,One Year,DSL,No,Electronic Check,No
10093,71,Female,21,101.7,One Year,Fiber Optic,No,Credit Card,Yes
10094,32,Female,49,72.17,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
10095,33,Female,65,72.03,Two Year,DSL,No,Mailed Check,No
10096,32,Female,41,16.18,Month-to-Month,DSL,Yes,Mailed Check,No
10097,74,Male,67,81.45,Month-to-Month,DSL,No,Mailed Check,Yes
10098,51,Male,42,46.09,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10099,28,Female,69,77.35,One Year,DSL,No,Mailed Check,Yes
10100,18,Female,57,102.43,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10101,32,Female,43,15.0,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10102,43,Male,12,76.78,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10103,68,Female,64,72.06,One Year,Fiber Optic,Yes,Bank Transfer,No
10104,21,Male,51,32.74,Month-to-Month,DSL,No,Mailed Check,No
10105,60,Female,60,81.11,One Year,Fiber Optic,No,Bank Transfer,No
10106,22,Female,71,71.03,One Year,No,No,Electronic Check,No
10107,52,Male,28,94.41,Month-to-Month,DSL,Yes,Credit Card,Yes
10108,30,Male,71,22.17,Month-to-Month,No,No,Mailed Check,No
10109,27,Female,14,58.8,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10110,28,Male,32,119.77,Month-to-Month,No,Yes,Mailed Check,No
10111,35,Male,8,85.82,Two Year,DSL,Yes,Credit Card,No
10112,51,Female,27,85.27,Month-to-Month,No,Yes,Mailed Check,No
10113,56,Male,50,44.97,One Year,DSL,Yes,Mailed Check,No
10114,58,Male,59,20.33,Two Year,DSL,Yes,Credit Card,No
10115,59,Female,57,114.44,Month-to-Month,DSL,No,Credit Card,No
10116,67,Female,3,21.6,One Year,Fiber Optic,No,Credit Card,No
10117,40,Male,27,119.2,One Year,DSL,No,Bank Transfer,Yes
10118,24,Female,34,23.84,Month-to-Month,DSL,Yes,Credit Card,Yes
10119,56,Male,26,28.8,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
10120,20,Male,40,43.92,Month-to-Month,DSL,Yes,Bank Transfer,No
10121,29,Male,32,66.36,One Year,Fiber Optic,No,Electronic Check,Yes
10122,24,Female,41,96.94,Month-to-Month,DSL,No,Bank Transfer,No
10123,66,Male,2,116.81,Month-to-Month,DSL,No,Credit Card,Yes
10124,43,Male,7,49.47,Two Year,DSL,No,Electronic Check,No
10125,50,Male,19,12.25,Month-to-Month,DSL,No,Mailed Check,Yes
10126,54,Female,33,77.83,Month-to-Month,Fiber Optic,No,Electronic Check,No
10127,65,Female,2,88.19,Month-to-Month,DSL,Yes,Bank Transfer,No
10128,32,Female,67,53.72,Month-to-Month,DSL,Yes,Mailed Check,No
10129,19,Male,15,30.18,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
10130,58,Male,21,43.66,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10131,24,Female,59,82.14,Month-to-Month,DSL,No,Electronic Check,Yes
10132,49,Male,39,64.36,Month-to-Month,DSL,Yes,Mailed Check,No
10133,21,Male,20,91.78,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
10134,37,Male,1,34.0,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10135,67,Male,9,102.62,Month-to-Month,DSL,Yes,Electronic Check,No
10136,70,Female,51,27.15,One Year,No,No,Credit Card,Yes
10137,53,Female,38,46.29,Month-to-Month,DSL,No,Electronic Check,Yes
10138,49,Female,15,75.03,Month-to-Month,Fiber Optic,Yes,Bank Transfer,No
10139,45,Male,41,91.05,One Year,Fiber Optic,Yes,Credit Card,Yes
10140,30,Male,47,39.28,Month-to-Month,DSL,No,Bank Transfer,Yes
10141,18,Female,26,114.29,Month-to-Month,DSL,No,Credit Card,No
10142,73,Female,54,87.67,One Year,Fiber Optic,Yes,Credit Card,No
10143,52,Female,70,33.94,Month-to-Month,DSL,Yes,Mailed Check,Yes
10144,65,Male,39,89.83,Month-to-Month,DSL,No,Electronic Check,Yes
10145,47,Female,17,86.6,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
10146,71,Male,70,92.8,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10147,53,Female,9,110.75,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
10148,74,Male,46,88.29,Month-to-Month,DSL,No,Electronic Check,No
10149,72,Male,6,48.71,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10150,42,Female,68,96.96,Two Year,No,No,Credit Card,No
10151,33,Male,16,86.54,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10152,36,Male,29,73.17,Month-to-Month,Fiber Optic,No,Credit Card,No
10153,18,Female,41,48.92,Month-to-Month,No,Yes,Electronic Check,Yes
10154,22,Female,68,111.32,Month-to-Month,Fiber Optic,Yes,Credit Card,No
10155,68,Female,62,66.4,Month-to-Month,Fiber Optic,No,Credit Card,Yes
10156,39,Male,40,79.09,One Year,Fiber Optic,Yes,Credit Card,Yes
10157,41,Male,62,55.69,Two Year,DSL,No,Bank Transfer,No
10158,60,Female,24,95.89,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
10159,62,Female,6,47.51,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
10160,69,Male,40,99.17,Two Year,DSL,No,Mailed Check,No
10161,54,Female,70,21.87,Two Year,Fiber Optic,No,Mailed Check,Yes
10162,70,Female,58,87.99,Month-to-Month,DSL,Yes,Credit Card,No
10163,53,Male,14,62.46,Two Year,Fiber Optic,No,Electronic Check,Yes
10164,53,Male,45,86.86,One Year,Fiber Optic,No,Bank Transfer,Yes
10165,21,Female,6,68.45,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
10166,53,Male,23,24.77,Two Year,DSL,No,Electronic Check,No
10167,69,Male,62,62.47,One Year,Fiber Optic,No,Electronic Check,No
10168,70,Female,17,116.1,One Year,DSL,No,Bank Transfer,Yes
10169,35,Female,70,93.03,Month-to-Month,DSL,No,Mailed Check,Yes
10170,67,Female,28,43.02,One Year,No,No,Bank Transfer,Yes
10171,33,Male,13,113.85,Month-to-Month,DSL,No,Bank Transfer,Yes
10172,58,Female,29,95.68,One Year,DSL,No,Credit Card,No
10173,35,Male,45,50.09,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10174,39,Female,20,76.39,Month-to-Month,DSL,No,Bank Transfer,No
10175,19,Male,58,56.94,One Year,DSL,Yes,Mailed Check,No
10176,38,Male,54,20.64,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
10177,53,Female,64,98.66,Two Year,DSL,No,Credit Card,No
10178,61,Male,52,31.02,Month-to-Month,DSL,No,Mailed Check,No
10179,56,Female,43,60.38,One Year,Fiber Optic,Yes,Electronic Check,No
10180,64,Female,18,87.29,Month-to-Month,DSL,No,Credit Card,Yes
10181,56,Male,54,112.54,One Year,Fiber Optic,Yes,Mailed Check,Yes
10182,46,Male,60,16.9,One Year,No,No,Mailed Check,No
10183,71,Male,71,53.26,Two Year,Fiber Optic,No,Credit Card,No
10184,43,Female,1,77.61,Two Year,No,Yes,Credit Card,No
10185,38,Female,37,95.72,Month-to-Month,DSL,No,Electronic Check,No
10186,34,Female,49,111.3,One Year,DSL,Yes,Electronic Check,Yes
10187,33,Female,35,10.05,One Year,DSL,No,Mailed Check,No
10188,48,Female,67,79.05,One Year,Fiber Optic,No,Credit Card,Yes
10189,68,Female,35,10.76,Two Year,DSL,Yes,Bank Transfer,No
10190,26,Male,9,96.6,One Year,Fiber Optic,No,Credit Card,Yes
10191,48,Female,37,26.46,One Year,Fiber Optic,No,Bank Transfer,Yes
10192,31,Female,60,108.41,One Year,DSL,No,Bank Transfer,No
10193,66,Female,56,27.06,One Year,Fiber Optic,Yes,Bank Transfer,Yes
10194,54,Female,12,94.08,One Year,Fiber Optic,No,Electronic Check,No
10195,19,Male,71,41.82,Month-to-Month,DSL,No,Credit Card,Yes
10196,69,Male,71,71.3,One Year,No,No,Bank Transfer,No
10197,65,Male,4,76.93,Two Year,Fiber Optic,No,Electronic Check,No
10198,63,Female,61,32.74,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
10199,31,Female,45,42.86,Month-to-Month,No,No,Mailed Check,Yes
10200,50,Female,50,21.83,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10201,52,Male,50,10.58,Month-to-Month,DSL,Yes,Credit Card,No
10202,56,Female,48,36.34,Two Year,No,Yes,Bank Transfer,No
10203,64,Female,23,66.76,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10204,68,Male,8,88.5,One Year,DSL,No,Electronic Check,No
10205,37,Male,29,97.29,Two Year,Fiber Optic,No,Mailed Check,Yes
10206,19,Female,43,17.67,Two Year,DSL,No,Electronic Check,No
10207,68,Male,53,39.97,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10208,58,Female,6,94.72,Month-to-Month,DSL,No,Mailed Check,Yes
10209,36,Female,24,62.9,Month-to-Month,DSL,No,Mailed Check,Yes
10210,54,Male,14,30.04,Month-to-Month,DSL,Yes,Mailed Check,No
10211,35,Female,52,53.14,Month-to-Month,DSL,No,Credit Card,Yes
10212,33,Male,70,39.7,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10213,21,Male,4,15.57,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10214,29,Female,58,94.0,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
10215,46,Male,37,42.09,Month-to-Month,DSL,No,Bank Transfer,Yes
10216,24,Female,48,113.96,Two Year,Fiber Optic,No,Mailed Check,Yes
10217,31,Female,39,107.69,One Year,Fiber Optic,No,Mailed Check,Yes
10218,72,Male,66,88.79,One Year,DSL,No,Electronic Check,No
10219,29,Male,13,45.93,One Year,Fiber Optic,No,Credit Card,No
10220,52,Male,66,40.79,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10221,22,Female,60,62.28,One Year,No,No,Mailed Check,No
10222,34,Female,41,49.01,Month-to-Month,No,No,Mailed Check,Yes
10223,59,Female,32,109.13,Month-to-Month,DSL,No,Mailed Check,No
10224,49,Female,52,23.58,Month-to-Month,No,No,Credit Card,Yes
10225,27,Female,5,89.69,Month-to-Month,DSL,Yes,Electronic Check,No
10226,60,Female,67,77.2,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
10227,34,Female,66,98.69,Two Year,DSL,No,Credit Card,No
10228,22,Male,52,69.67,One Year,DSL,No,Bank Transfer,No
10229,62,Female,49,79.25,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
10230,59,Female,29,115.9,One Year,Fiber Optic,Yes,Electronic Check,No
10231,26,Male,38,20.12,One Year,DSL,No,Electronic Check,No
10232,66,Female,70,21.54,Month-to-Month,No,No,Credit Card,No
10233,50,Female,8,53.3,One Year,DSL,No,Electronic Check,Yes
10234,53,Male,59,62.0,Two Year,DSL,No,Credit Card,Yes
10235,53,Female,55,31.99,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
10236,35,Male,2,19.09,One Year,Fiber Optic,Yes,Bank Transfer,Yes
10237,26,Female,26,12.44,Two Year,Fiber Optic,Yes,Electronic Check,Yes
10238,74,Female,63,94.11,One Year,DSL,No,Bank Transfer,No
10239,46,Male,17,63.36,Two Year,Fiber Optic,No,Credit Card,Yes
10240,67,Male,59,102.77,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
10241,31,Female,16,49.69,One Year,Fiber Optic,No,Credit Card,Yes
